harvest_n;harvest_date;dah;mod;box;tree;n_fruit;perc_infection;Pathogene;infection
2;19/07/2018;14;S1M2;1;1;1;-;-;0
2;19/07/2018;14;S1M2;1;1;2;Enlev?;E;1
2;19/07/2018;14;S1M2;1;1;3;-;-;0
2;19/07/2018;14;S1M2;1;1;4;-;-;0
2;19/07/2018;14;S1M2;1;1;5;-;-;0
2;19/07/2018;14;S1M2;1;1;6;-;-;0
2;19/07/2018;14;S1M2;1;1;7;-;-;0
2;19/07/2018;14;S1M2;1;1;8;-;-;0
2;19/07/2018;14;S1M2;1;2;9;-;-;0
2;19/07/2018;14;S1M2;1;2;10;-;-;0
2;19/07/2018;14;S1M2;1;2;11;-;-;0
2;19/07/2018;14;S1M2;1;2;12;-;-;0
2;19/07/2018;14;S1M2;1;2;13;-;-;0
2;19/07/2018;14;S1M2;1;2;14;-;-;0
2;19/07/2018;14;S1M2;1;2;15;-;-;0
2;19/07/2018;14;S1M2;2;1;1;-;-;0
2;19/07/2018;14;S1M2;2;1;2;6;M;1
2;19/07/2018;14;S1M2;2;1;3;-;-;0
2;19/07/2018;14;S1M2;2;1;4;-;-;0
2;19/07/2018;14;S1M2;2;1;5;-;-;0
2;19/07/2018;14;S1M2;2;1;6;-;-;0
2;19/07/2018;14;S1M2;2;1;7;2;M;1
2;19/07/2018;14;S1M2;2;3;8;4;M;1
2;19/07/2018;14;S1M2;2;3;9;-;-;0
2;19/07/2018;14;S1M2;2;3;10;2;M;1
2;19/07/2018;14;S1M2;2;3;11;-;-;0
2;19/07/2018;14;S1M2;2;3;12;-;-;0
2;19/07/2018;14;S1M2;2;3;13;-;-;0
2;19/07/2018;14;S1M2;2;3;14;-;-;0
2;19/07/2018;14;S1M2;2;3;15;-;-;0
2;19/07/2018;14;S1M2;3;5;1;6;M;1
2;19/07/2018;14;S1M2;3;5;2;2;M;1
2;19/07/2018;14;S1M2;3;5;3;-;-;0
2;19/07/2018;14;S1M2;3;5;4;-;-;0
2;19/07/2018;14;S1M2;3;5;5;-;-;0
2;19/07/2018;14;S1M2;3;5;6;1;M;1
2;19/07/2018;14;S1M2;3;5;7;-;-;0
2;19/07/2018;14;S1M2;3;5;8;4;M;1
2;19/07/2018;14;S1M2;3;6;9;-;-;0
2;19/07/2018;14;S1M2;3;6;10;-;-;0
2;19/07/2018;14;S1M2;3;6;11;-;-;0
2;19/07/2018;14;S1M2;3;6;12;-;-;0
2;19/07/2018;14;S1M2;3;6;13;-;-;0
2;19/07/2018;14;S1M2;3;6;14;-;-;0
2;19/07/2018;14;S1M2;3;6;15;-;-;0
2;19/07/2018;14;S1M2;4;5;1;-;-;0
2;19/07/2018;14;S1M2;4;5;2;-;-;0
2;19/07/2018;14;S1M2;4;5;3;-;-;0
2;19/07/2018;14;S1M2;4;5;4;2;M;1
2;19/07/2018;14;S1M2;4;5;5;2;M;1
2;19/07/2018;14;S1M2;4;5;6;-;-;0
2;19/07/2018;14;S1M2;4;5;7;-;-;0
2;19/07/2018;14;S1M2;4;5;8;-;-;0
2;19/07/2018;14;S1M2;4;6;9;3;?;1
2;19/07/2018;14;S1M2;4;6;10;-;-;0
2;19/07/2018;14;S1M2;4;6;11;-;-;0
2;19/07/2018;14;S1M2;4;6;12;-;-;0
2;19/07/2018;14;S1M2;4;6;13;-;-;0
2;19/07/2018;14;S1M2;4;6;14;-;-;0
2;19/07/2018;14;S1M2;4;6;15;-;-;0
2;19/07/2018;14;S1M3;1;1;1;-;-;0
2;19/07/2018;14;S1M3;1;1;2;-;-;0
2;19/07/2018;14;S1M3;1;1;3;5;M;1
2;19/07/2018;14;S1M3;1;1;4;-;-;0
2;19/07/2018;14;S1M3;1;1;5;-;-;0
2;19/07/2018;14;S1M3;1;1;6;-;-;0
2;19/07/2018;14;S1M3;1;1;7;-;-;0
2;19/07/2018;14;S1M3;1;1;8;-;-;0
2;19/07/2018;14;S1M3;1;2;9;-;-;0
2;19/07/2018;14;S1M3;1;2;10;-;-;0
2;19/07/2018;14;S1M3;1;2;11;-;-;0
2;19/07/2018;14;S1M3;1;2;12;-;-;0
2;19/07/2018;14;S1M3;1;2;13;2;M;1
2;19/07/2018;14;S1M3;1;2;14;-;-;0
2;19/07/2018;14;S1M3;1;2;15;-;-;0
2;19/07/2018;14;S1M3;2;1;1;-;-;0
2;19/07/2018;14;S1M3;2;1;2;-;-;0
2;19/07/2018;14;S1M3;2;1;3;-;-;0
2;19/07/2018;14;S1M3;2;1;4;Enlev?;E;1
2;19/07/2018;14;S1M3;2;1;5;-;-;0
2;19/07/2018;14;S1M3;2;1;6;-;-;0
2;19/07/2018;14;S1M3;2;1;7;-;-;0
2;19/07/2018;14;S1M3;2;3;8;-;-;0
2;19/07/2018;14;S1M3;2;3;9;-;-;0
2;19/07/2018;14;S1M3;2;3;10;-;-;0
2;19/07/2018;14;S1M3;2;3;11;-;-;0
2;19/07/2018;14;S1M3;2;3;12;-;-;0
2;19/07/2018;14;S1M3;2;3;13;-;-;0
2;19/07/2018;14;S1M3;2;3;14;-;-;0
2;19/07/2018;14;S1M3;2;3;15;-;-;0
2;19/07/2018;14;S1M3;3;5;1;-;-;0
2;19/07/2018;14;S1M3;3;5;2;-;-;0
2;19/07/2018;14;S1M3;3;5;3;-;-;0
2;19/07/2018;14;S1M3;3;5;4;-;-;0
2;19/07/2018;14;S1M3;3;5;5;-;-;0
2;19/07/2018;14;S1M3;3;5;6;-;-;0
2;19/07/2018;14;S1M3;3;5;7;-;-;0
2;19/07/2018;14;S1M3;3;5;8;-;-;0
2;19/07/2018;14;S1M3;3;6;9;-;-;0
2;19/07/2018;14;S1M3;3;6;10;-;-;0
2;19/07/2018;14;S1M3;3;6;11;-;-;0
2;19/07/2018;14;S1M3;3;6;12;-;-;0
2;19/07/2018;14;S1M3;3;6;13;-;-;0
2;19/07/2018;14;S1M3;3;6;14;-;-;0
2;19/07/2018;14;S1M3;3;6;15;-;-;0
2;19/07/2018;14;S1M3;4;5;1;-;-;0
2;19/07/2018;14;S1M3;4;5;2;-;-;0
2;19/07/2018;14;S1M3;4;5;3;-;-;0
2;19/07/2018;14;S1M3;4;5;4;-;-;0
2;19/07/2018;14;S1M3;4;5;5;2;M;1
2;19/07/2018;14;S1M3;4;5;6;2;M;1
2;19/07/2018;14;S1M3;4;5;7;-;-;0
2;19/07/2018;14;S1M3;4;5;8;-;-;0
2;19/07/2018;14;S1M3;4;6;9;-;-;0
2;19/07/2018;14;S1M3;4;6;10;-;-;0
2;19/07/2018;14;S1M3;4;6;11;-;-;0
2;19/07/2018;14;S1M3;4;6;12;1;M;1
2;19/07/2018;14;S1M3;4;6;13;3;M;1
2;19/07/2018;14;S1M3;4;6;14;1;R;1
2;19/07/2018;14;S1M3;4;6;15;10;M;1
2;19/07/2018;14;S1M4;1;1;1;-;-;0
2;19/07/2018;14;S1M4;1;1;2;-;-;0
2;19/07/2018;14;S1M4;1;1;3;-;-;0
2;19/07/2018;14;S1M4;1;1;4;-;-;0
2;19/07/2018;14;S1M4;1;1;5;-;-;0
2;19/07/2018;14;S1M4;1;1;6;-;-;0
2;19/07/2018;14;S1M4;1;1;7;-;-;0
2;19/07/2018;14;S1M4;1;3;8;-;-;0
2;19/07/2018;14;S1M4;1;3;9;-;-;0
2;19/07/2018;14;S1M4;1;3;10;-;-;0
2;19/07/2018;14;S1M4;1;3;11;-;-;0
2;19/07/2018;14;S1M4;1;3;12;-;-;0
2;19/07/2018;14;S1M4;1;3;13;-;-;0
2;19/07/2018;14;S1M4;1;3;14;-;-;0
2;19/07/2018;14;S1M4;1;3;15;-;-;0
2;19/07/2018;14;S1M4;2;1;1;-;-;0
2;19/07/2018;14;S1M4;2;1;2;-;-;0
2;19/07/2018;14;S1M4;2;1;3;-;-;0
2;19/07/2018;14;S1M4;2;1;4;-;-;0
2;19/07/2018;14;S1M4;2;1;5;-;-;0
2;19/07/2018;14;S1M4;2;1;6;-;-;0
2;19/07/2018;14;S1M4;2;1;7;-;-;0
2;19/07/2018;14;S1M4;2;2;8;-;-;0
2;19/07/2018;14;S1M4;2;2;9;-;-;0
2;19/07/2018;14;S1M4;2;2;10;-;-;0
2;19/07/2018;14;S1M4;2;2;11;-;-;0
2;19/07/2018;14;S1M4;2;2;12;-;-;0
2;19/07/2018;14;S1M4;2;2;13;-;-;0
2;19/07/2018;14;S1M4;2;2;14;-;-;0
2;19/07/2018;14;S1M4;2;2;15;-;-;0
2;19/07/2018;14;S1M4;3;5;1;-;-;0
2;19/07/2018;14;S1M4;3;5;2;-;-;0
2;19/07/2018;14;S1M4;3;5;3;-;-;0
2;19/07/2018;14;S1M4;3;5;4;-;-;0
2;19/07/2018;14;S1M4;3;5;5;-;-;0
2;19/07/2018;14;S1M4;3;5;6;-;-;0
2;19/07/2018;14;S1M4;3;5;7;-;-;0
2;19/07/2018;14;S1M4;3;5;8;-;-;0
2;19/07/2018;14;S1M4;3;6;9;-;-;0
2;19/07/2018;14;S1M4;3;6;10;-;-;0
2;19/07/2018;14;S1M4;3;6;11;-;-;0
2;19/07/2018;14;S1M4;3;6;12;5;M;1
2;19/07/2018;14;S1M4;3;6;13;-;-;0
2;19/07/2018;14;S1M4;3;6;14;-;-;0
2;19/07/2018;14;S1M4;3;6;15;-;-;0
2;19/07/2018;14;S2M1;1;1;1;-;-;0
2;19/07/2018;14;S2M1;1;1;2;-;-;0
2;19/07/2018;14;S2M1;1;1;3;-;-;0
2;19/07/2018;14;S2M1;1;1;4;-;-;0
2;19/07/2018;14;S2M1;1;1;5;Enlev?;E;1
2;19/07/2018;14;S2M1;1;1;6;-;-;0
2;19/07/2018;14;S2M1;1;1;7;Enlev?;E;1
2;19/07/2018;14;S2M1;1;1;8;-;-;0
2;19/07/2018;14;S2M1;1;2;9;-;-;0
2;19/07/2018;14;S2M1;1;2;10;-;-;0
2;19/07/2018;14;S2M1;1;2;11;-;-;0
2;19/07/2018;14;S2M1;1;2;12;-;-;0
2;19/07/2018;14;S2M1;1;2;13;-;-;0
2;19/07/2018;14;S2M1;1;2;14;-;-;0
2;19/07/2018;14;S2M1;1;2;15;-;-;0
2;19/07/2018;14;S2M1;2;1;1;-;-;0
2;19/07/2018;14;S2M1;2;1;2;1;-;1
2;19/07/2018;14;S2M1;2;1;3;-;-;0
2;19/07/2018;14;S2M1;2;1;4;-;-;0
2;19/07/2018;14;S2M1;2;1;5;1;-;1
2;19/07/2018;14;S2M1;2;1;6;-;-;0
2;19/07/2018;14;S2M1;2;1;7;9;-;1
2;19/07/2018;14;S2M1;2;1;8;-;-;0
2;19/07/2018;14;S2M1;2;3;9;Enlev?;E;1
2;19/07/2018;14;S2M1;2;3;10;Enlev?;E;1
2;19/07/2018;14;S2M1;2;3;11;-;-;0
2;19/07/2018;14;S2M1;2;3;12;-;-;0
2;19/07/2018;14;S2M1;2;3;13;-;-;0
2;19/07/2018;14;S2M1;2;3;14;-;-;0
2;19/07/2018;14;S2M1;2;3;15;-;-;0
2;19/07/2018;14;S2M1;3;5;1;15;M;1
2;19/07/2018;14;S2M1;3;5;2;2;M;1
2;19/07/2018;14;S2M1;3;5;3;-;-;0
2;19/07/2018;14;S2M1;3;5;4;7;M;1
2;19/07/2018;14;S2M1;3;5;5;-;-;0
2;19/07/2018;14;S2M1;3;5;6;-;-;0
2;19/07/2018;14;S2M1;3;5;7;-;-;0
2;19/07/2018;14;S2M1;3;5;8;-;-;0
2;19/07/2018;14;S2M1;3;6;9;Enlev?;E;1
2;19/07/2018;14;S2M1;3;6;10;-;-;0
2;19/07/2018;14;S2M1;3;6;11;-;-;0
2;19/07/2018;14;S2M1;3;6;12;Enlev?;E;1
2;19/07/2018;14;S2M1;3;6;13;-;-;0
2;19/07/2018;14;S2M1;3;6;14;Enlev?;E;1
2;19/07/2018;14;S2M1;3;6;15;Absent;A;Absent
2;19/07/2018;14;S2M1;4;3;1;Enlev?;E;1
2;19/07/2018;14;S2M1;4;3;2;-;-;0
2;19/07/2018;14;S2M1;4;3;3;-;-;0
2;19/07/2018;14;S2M1;4;3;4;-;-;0
2;19/07/2018;14;S2M1;4;3;5;-;-;0
2;19/07/2018;14;S2M1;4;3;6;-;-;0
2;19/07/2018;14;S2M1;4;3;7;5;?;1
2;19/07/2018;14;S2M1;4;4;8;1;R;1
2;19/07/2018;14;S2M1;4;4;9;-;-;0
2;19/07/2018;14;S2M1;4;4;10;3;M;1
2;19/07/2018;14;S2M1;4;4;11;-;-;0
2;19/07/2018;14;S2M1;4;4;12;-;-;0
2;19/07/2018;14;S2M1;4;4;13;Enlev?;E;1
2;19/07/2018;14;S2M1;4;4;14;-;-;0
2;19/07/2018;14;S2M1;4;4;15;2;M;1
2;19/07/2018;14;S2M2;1;1;1;-;-;0
2;19/07/2018;14;S2M2;1;1;2;2;M;1
2;19/07/2018;14;S2M2;1;1;3;-;-;0
2;19/07/2018;14;S2M2;1;1;4;-;-;0
2;19/07/2018;14;S2M2;1;1;5;-;-;0
2;19/07/2018;14;S2M2;1;1;6;-;-;0
2;19/07/2018;14;S2M2;1;1;7;-;-;0
2;19/07/2018;14;S2M2;1;2;8;Enlev?;E;1
2;19/07/2018;14;S2M2;1;2;9;-;-;0
2;19/07/2018;14;S2M2;1;2;10;-;-;0
2;19/07/2018;14;S2M2;1;2;11;-;-;0
2;19/07/2018;14;S2M2;1;2;12;-;-;0
2;19/07/2018;14;S2M2;1;2;13;30;M;1
2;19/07/2018;14;S2M2;1;2;14;Enlev?;E;1
2;19/07/2018;14;S2M2;1;2;15;-;-;0
2;19/07/2018;14;S2M2;2;1;1;-;-;0
2;19/07/2018;14;S2M2;2;1;2;-;-;0
2;19/07/2018;14;S2M2;2;1;3;-;-;0
2;19/07/2018;14;S2M2;2;1;4;-;-;0
2;19/07/2018;14;S2M2;2;1;5;-;-;0
2;19/07/2018;14;S2M2;2;1;6;-;-;0
2;19/07/2018;14;S2M2;2;1;7;-;-;0
2;19/07/2018;14;S2M2;2;3;8;Enlev?;E;1
2;19/07/2018;14;S2M2;2;3;9;Enlev?;E;1
2;19/07/2018;14;S2M2;2;3;10;Enlev?;E;1
2;19/07/2018;14;S2M2;2;3;11;Enlev?;E;1
2;19/07/2018;14;S2M2;2;3;12;-;-;0
2;19/07/2018;14;S2M2;2;3;13;-;-;0
2;19/07/2018;14;S2M2;2;3;14;-;-;0
2;19/07/2018;14;S2M2;2;3;15;-;-;0
2;19/07/2018;14;S2M2;3;3;1;-;-;1
2;19/07/2018;14;S2M2;3;3;2;-;-;1
2;19/07/2018;14;S2M2;3;3;3;-;-;1
2;19/07/2018;14;S2M2;3;3;4;-;-;0
2;19/07/2018;14;S2M2;3;3;5;35;M;1
2;19/07/2018;14;S2M2;3;3;6;-;-;0
2;19/07/2018;14;S2M2;3;3;7;-;-;1
2;19/07/2018;14;S2M2;3;4;8;-;-;0
2;19/07/2018;14;S2M2;3;4;9;-;-;0
2;19/07/2018;14;S2M2;3;4;10;-;-;0
2;19/07/2018;14;S2M2;3;4;11;-;-;0
2;19/07/2018;14;S2M2;3;4;12;-;-;1
2;19/07/2018;14;S2M2;3;4;13;-;-;1
2;19/07/2018;14;S2M2;3;4;14;-;-;1
2;19/07/2018;14;S2M2;3;4;15;Absent;A;Absent
2;19/07/2018;14;S2M2;4;5;1;-;-;0
2;19/07/2018;14;S2M2;4;5;2;45;M;1
2;19/07/2018;14;S2M2;4;5;3;Enlev?;E;1
2;19/07/2018;14;S2M2;4;5;4;-;-;0
2;19/07/2018;14;S2M2;4;5;5;-;-;0
2;19/07/2018;14;S2M2;4;5;6;-;-;0
2;19/07/2018;14;S2M2;4;5;7;-;-;0
2;19/07/2018;14;S2M2;4;5;8;-;-;0
2;19/07/2018;14;S2M2;4;6;9;-;-;0
2;19/07/2018;14;S2M2;4;6;10;-;-;0
2;19/07/2018;14;S2M2;4;6;11;22;M;1
2;19/07/2018;14;S2M2;4;6;12;Enlev?;E;1
2;19/07/2018;14;S2M2;4;6;13;Enlev?;E;1
2;19/07/2018;14;S2M2;4;6;14;-;-;0
2;19/07/2018;14;S2M2;4;6;15;-;-;0
2;19/07/2018;14;S2M3;1;1;1;-;-;0
2;19/07/2018;14;S2M3;1;1;2;-;-;0
2;19/07/2018;14;S2M3;1;1;3;-;-;0
2;19/07/2018;14;S2M3;1;1;4;5;M;1
2;19/07/2018;14;S2M3;1;1;5;Enlev?;E;1
2;19/07/2018;14;S2M3;1;1;6;-;-;0
2;19/07/2018;14;S2M3;1;1;7;-;-;0
2;19/07/2018;14;S2M3;1;1;8;-;-;0
2;19/07/2018;14;S2M3;1;2;9;-;-;0
2;19/07/2018;14;S2M3;1;2;10;-;-;0
2;19/07/2018;14;S2M3;1;2;11;-;-;0
2;19/07/2018;14;S2M3;1;2;12;-;-;0
2;19/07/2018;14;S2M3;1;2;13;-;-;0
2;19/07/2018;14;S2M3;1;2;14;1;M;1
2;19/07/2018;14;S2M3;1;2;15;-;-;0
2;19/07/2018;14;S2M3;2;1;1;-;-;0
2;19/07/2018;14;S2M3;2;1;2;-;-;0
2;19/07/2018;14;S2M3;2;1;3;-;-;0
2;19/07/2018;14;S2M3;2;1;4;-;-;0
2;19/07/2018;14;S2M3;2;1;5;-;-;0
2;19/07/2018;14;S2M3;2;1;6;-;-;0
2;19/07/2018;14;S2M3;2;1;7;-;-;0
2;19/07/2018;14;S2M3;2;1;8;-;-;0
2;19/07/2018;14;S2M3;2;3;9;-;-;0
2;19/07/2018;14;S2M3;2;3;10;-;-;0
2;19/07/2018;14;S2M3;2;3;11;-;-;0
2;19/07/2018;14;S2M3;2;3;12;-;-;0
2;19/07/2018;14;S2M3;2;3;13;-;-;0
2;19/07/2018;14;S2M3;2;3;14;-;-;0
2;19/07/2018;14;S2M3;2;3;15;-;-;0
2;19/07/2018;14;S2M3;3;3;1;-;-;0
2;19/07/2018;14;S2M3;3;3;2;-;-;0
2;19/07/2018;14;S2M3;3;3;3;-;-;0
2;19/07/2018;14;S2M3;3;3;4;-;-;0
2;19/07/2018;14;S2M3;3;3;5;-;-;0
2;19/07/2018;14;S2M3;3;3;6;-;-;0
2;19/07/2018;14;S2M3;3;3;7;-;-;0
2;19/07/2018;14;S2M3;3;4;8;-;-;0
2;19/07/2018;14;S2M3;3;4;9;-;-;0
2;19/07/2018;14;S2M3;3;4;10;-;-;0
2;19/07/2018;14;S2M3;3;4;11;-;-;0
2;19/07/2018;14;S2M3;3;4;12;6;M;1
2;19/07/2018;14;S2M3;3;4;13;-;-;0
2;19/07/2018;14;S2M3;3;4;14;-;-;0
2;19/07/2018;14;S2M3;3;4;15;-;-;0
2;19/07/2018;14;S2M3;4;5;1;-;-;0
2;19/07/2018;14;S2M3;4;5;2;-;-;0
2;19/07/2018;14;S2M3;4;5;3;-;-;0
2;19/07/2018;14;S2M3;4;5;4;-;-;0
2;19/07/2018;14;S2M3;4;5;5;-;-;0
2;19/07/2018;14;S2M3;4;5;6;-;-;0
2;19/07/2018;14;S2M3;4;5;7;Enlev?;E;1
2;19/07/2018;14;S2M3;4;5;8;-;-;0
2;19/07/2018;14;S2M3;4;6;9;-;-;0
2;19/07/2018;14;S2M3;4;6;10;Enlev?;E;1
2;19/07/2018;14;S2M3;4;6;11;Enlev?;E;1
2;19/07/2018;14;S2M3;4;6;12;-;-;0
2;19/07/2018;14;S2M3;4;6;13;-;-;0
2;19/07/2018;14;S2M3;4;6;14;-;-;0
2;19/07/2018;14;S2M3;4;6;15;-;-;0
2;19/07/2018;14;S2M4;1;4;1;-;-;0
2;19/07/2018;14;S2M4;1;4;2;-;-;0
2;19/07/2018;14;S2M4;1;4;3;-;-;0
2;19/07/2018;14;S2M4;1;4;4;Enlev?;E;1
2;19/07/2018;14;S2M4;1;4;5;-;-;0
2;19/07/2018;14;S2M4;1;4;6;-;-;0
2;19/07/2018;14;S2M4;1;4;7;-;-;0
2;19/07/2018;14;S2M4;1;4;8;-;-;0
2;19/07/2018;14;S2M4;1;1;9;-;-;0
2;19/07/2018;14;S2M4;1;1;10;2;?;1
2;19/07/2018;14;S2M4;1;1;11;-;-;0
2;19/07/2018;14;S2M4;1;1;12;-;-;0
2;19/07/2018;14;S2M4;1;1;13;-;-;0
2;19/07/2018;14;S2M4;1;1;14;-;-;0
2;19/07/2018;14;S2M4;1;1;15;-;-;0
2;19/07/2018;14;S2M4;2;1;1;-;-;0
2;19/07/2018;14;S2M4;2;1;2;-;-;0
2;19/07/2018;14;S2M4;2;1;3;-;-;0
2;19/07/2018;14;S2M4;2;1;4;Enlev?;E;1
2;19/07/2018;14;S2M4;2;1;5;-;-;0
2;19/07/2018;14;S2M4;2;1;6;-;-;0
2;19/07/2018;14;S2M4;2;1;7;Enlev?;E;1
2;19/07/2018;14;S2M4;2;3;8;-;-;0
2;19/07/2018;14;S2M4;2;3;9;-;-;0
2;19/07/2018;14;S2M4;2;3;10;-;-;0
2;19/07/2018;14;S2M4;2;3;11;-;-;0
2;19/07/2018;14;S2M4;2;3;12;-;-;0
2;19/07/2018;14;S2M4;2;3;13;Enlev?;E;1
2;19/07/2018;14;S2M4;2;3;14;Enlev?;E;1
2;19/07/2018;14;S2M4;2;3;15;-;-;0
2;19/07/2018;14;S2M4;3;3;1;Enlev?;E;1
2;19/07/2018;14;S2M4;3;3;2;-;-;0
2;19/07/2018;14;S2M4;3;3;3;-;-;0
2;19/07/2018;14;S2M4;3;3;4;-;-;0
2;19/07/2018;14;S2M4;3;3;5;-;-;0
2;19/07/2018;14;S2M4;3;3;6;-;-;0
2;19/07/2018;14;S2M4;3;3;7;-;-;0
2;19/07/2018;14;S2M4;3;3;8;-;-;0
2;19/07/2018;14;S2M4;3;2;9;-;-;0
2;19/07/2018;14;S2M4;3;2;10;-;-;0
2;19/07/2018;14;S2M4;3;2;11;-;-;0
2;19/07/2018;14;S2M4;3;2;12;-;-;0
2;19/07/2018;14;S2M4;3;2;13;-;-;0
2;19/07/2018;14;S2M4;3;2;14;-;-;0
2;19/07/2018;14;S2M4;3;2;15;-;-;0
2;19/07/2018;14;S2M4;4;6;1;-;-;0
2;19/07/2018;14;S2M4;4;6;2;5;-;1
2;19/07/2018;14;S2M4;4;6;3;-;-;0
2;19/07/2018;14;S2M4;4;6;4;-;-;0
2;19/07/2018;14;S2M4;4;6;5;-;-;0
2;19/07/2018;14;S2M4;4;6;6;-;-;0
2;19/07/2018;14;S2M4;4;6;7;5;M;1
2;19/07/2018;14;S2M4;4;6;8;-;-;0
2;19/07/2018;14;S2M4;4;6;9;1;M;1
2;19/07/2018;14;S2M4;4;6;10;-;-;0
2;19/07/2018;14;S2M4;4;6;11;-;-;0
2;19/07/2018;14;S2M4;4;6;12;-;-;0
2;19/07/2018;14;S2M4;4;6;13;Enlev?;E;1
2;19/07/2018;14;S2M4;4;6;14;-;-;0
2;19/07/2018;14;S2M4;4;6;15;-;-;0
3;27/07/2018;0;S1M1;1;-;1;-;-;0
3;27/07/2018;0;S1M1;1;-;2;-;-;0
3;27/07/2018;0;S1M1;1;-;3;-;-;0
3;27/07/2018;0;S1M1;1;-;4;-;-;0
3;27/07/2018;0;S1M1;1;-;5;-;-;0
3;27/07/2018;0;S1M1;1;-;6;-;-;0
3;27/07/2018;0;S1M1;1;-;7;-;-;0
3;27/07/2018;0;S1M1;1;-;8;-;-;0
3;27/07/2018;0;S1M1;1;-;9;-;-;0
3;27/07/2018;0;S1M1;1;-;10;-;-;0
3;27/07/2018;0;S1M1;1;-;11;-;-;0
3;27/07/2018;0;S1M1;1;-;12;-;-;0
3;27/07/2018;0;S1M1;1;-;13;-;-;0
3;27/07/2018;0;S1M1;1;-;14;-;-;0
3;27/07/2018;0;S1M1;1;-;15;-;-;0
3;27/07/2018;0;S1M1;2;-;1;-;-;0
3;27/07/2018;0;S1M1;2;-;2;-;-;0
3;27/07/2018;0;S1M1;2;-;3;-;-;0
3;27/07/2018;0;S1M1;2;-;4;-;-;0
3;27/07/2018;0;S1M1;2;-;5;-;-;0
3;27/07/2018;0;S1M1;2;-;6;-;-;0
3;27/07/2018;0;S1M1;2;-;7;-;-;0
3;27/07/2018;0;S1M1;2;-;8;-;-;0
3;27/07/2018;0;S1M1;2;-;9;-;-;0
3;27/07/2018;0;S1M1;2;-;10;-;-;0
3;27/07/2018;0;S1M1;2;-;11;-;-;0
3;27/07/2018;0;S1M1;2;-;12;-;-;0
3;27/07/2018;0;S1M1;2;-;13;-;-;0
3;27/07/2018;0;S1M1;2;-;14;-;-;0
3;27/07/2018;0;S1M1;2;-;15;-;-;0
3;27/07/2018;0;S1M2;1;-;1;-;-;0
3;27/07/2018;0;S1M2;1;-;2;-;-;0
3;27/07/2018;0;S1M2;1;-;3;-;-;0
3;27/07/2018;0;S1M2;1;-;4;-;-;0
3;27/07/2018;0;S1M2;1;-;5;-;-;0
3;27/07/2018;0;S1M2;1;-;6;-;-;0
3;27/07/2018;0;S1M2;1;-;7;-;-;0
3;27/07/2018;0;S1M2;1;-;8;-;-;0
3;27/07/2018;0;S1M2;1;-;9;-;-;0
3;27/07/2018;0;S1M2;1;-;10;-;-;0
3;27/07/2018;0;S1M2;1;-;11;-;-;0
3;27/07/2018;0;S1M2;1;-;12;-;-;0
3;27/07/2018;0;S1M2;1;-;13;-;-;0
3;27/07/2018;0;S1M2;1;-;14;-;-;0
3;27/07/2018;0;S1M2;1;-;15;-;-;0
3;27/07/2018;0;S1M2;2;-;1;-;-;0
3;27/07/2018;0;S1M2;2;-;2;-;-;0
3;27/07/2018;0;S1M2;2;-;3;-;-;0
3;27/07/2018;0;S1M2;2;-;4;-;-;0
3;27/07/2018;0;S1M2;2;-;5;-;-;0
3;27/07/2018;0;S1M2;2;-;6;-;-;0
3;27/07/2018;0;S1M2;2;-;7;-;-;0
3;27/07/2018;0;S1M2;2;-;8;-;-;0
3;27/07/2018;0;S1M2;2;-;9;-;-;0
3;27/07/2018;0;S1M2;2;-;10;-;-;0
3;27/07/2018;0;S1M2;2;-;11;-;-;0
3;27/07/2018;0;S1M2;2;-;12;-;-;0
3;27/07/2018;0;S1M2;2;-;13;-;-;0
3;27/07/2018;0;S1M2;2;-;14;-;-;0
3;27/07/2018;0;S1M2;2;-;15;-;-;0
3;27/07/2018;0;S1M3;1;-;1;-;-;0
3;27/07/2018;0;S1M3;1;-;2;-;-;0
3;27/07/2018;0;S1M3;1;-;3;-;-;0
3;27/07/2018;0;S1M3;1;-;4;-;-;0
3;27/07/2018;0;S1M3;1;-;5;-;-;0
3;27/07/2018;0;S1M3;1;-;6;-;-;0
3;27/07/2018;0;S1M3;1;-;7;-;-;0
3;27/07/2018;0;S1M3;1;-;8;-;-;0
3;27/07/2018;0;S1M3;1;-;9;-;-;0
3;27/07/2018;0;S1M3;1;-;10;-;-;0
3;27/07/2018;0;S1M3;1;-;11;-;-;0
3;27/07/2018;0;S1M3;1;-;12;-;-;0
3;27/07/2018;0;S1M3;1;-;13;-;-;0
3;27/07/2018;0;S1M3;1;-;14;-;-;0
3;27/07/2018;0;S1M3;1;-;15;-;-;0
3;27/07/2018;0;S1M3;2;-;1;-;-;0
3;27/07/2018;0;S1M3;2;-;2;-;-;0
3;27/07/2018;0;S1M3;2;-;3;-;-;0
3;27/07/2018;0;S1M3;2;-;4;-;-;0
3;27/07/2018;0;S1M3;2;-;5;-;-;0
3;27/07/2018;0;S1M3;2;-;6;-;-;0
3;27/07/2018;0;S1M3;2;-;7;-;-;0
3;27/07/2018;0;S1M3;2;-;8;-;-;0
3;27/07/2018;0;S1M3;2;-;9;-;-;0
3;27/07/2018;0;S1M3;2;-;10;-;-;0
3;27/07/2018;0;S1M3;2;-;11;-;-;0
3;27/07/2018;0;S1M3;2;-;12;-;-;0
3;27/07/2018;0;S1M3;2;-;13;-;-;0
